absolute_path,relative path,rating
C:\Users\natal\lab_2_python\dataset_copy3\02220,dataset_copy3\02220,2
C:\Users\natal\lab_2_python\dataset_copy3\06078,dataset_copy3\06078,2
C:\Users\natal\lab_2_python\dataset_copy3\09003,dataset_copy3\09003,2
C:\Users\natal\lab_2_python\dataset_copy3\00380,dataset_copy3\00380,2
C:\Users\natal\lab_2_python\dataset_copy3\07963,dataset_copy3\07963,2
C:\Users\natal\lab_2_python\dataset_copy3\04010,dataset_copy3\04010,2
C:\Users\natal\lab_2_python\dataset_copy3\00246,dataset_copy3\00246,2
C:\Users\natal\lab_2_python\dataset_copy3\09051,dataset_copy3\09051,2
C:\Users\natal\lab_2_python\dataset_copy3\04630,dataset_copy3\04630,2
C:\Users\natal\lab_2_python\dataset_copy3\08555,dataset_copy3\08555,2
C:\Users\natal\lab_2_python\dataset_copy3\06232,dataset_copy3\06232,2
C:\Users\natal\lab_2_python\dataset_copy3\00489,dataset_copy3\00489,2
C:\Users\natal\lab_2_python\dataset_copy3\02096,dataset_copy3\02096,2
C:\Users\natal\lab_2_python\dataset_copy3\08262,dataset_copy3\08262,2
C:\Users\natal\lab_2_python\dataset_copy3\02583,dataset_copy3\02583,2
C:\Users\natal\lab_2_python\dataset_copy3\03116,dataset_copy3\03116,2
C:\Users\natal\lab_2_python\dataset_copy3\07088,dataset_copy3\07088,2
C:\Users\natal\lab_2_python\dataset_copy3\05428,dataset_copy3\05428,2
C:\Users\natal\lab_2_python\dataset_copy3\03880,dataset_copy3\03880,2
C:\Users\natal\lab_2_python\dataset_copy3\07968,dataset_copy3\07968,2
C:\Users\natal\lab_2_python\dataset_copy3\06126,dataset_copy3\06126,2
C:\Users\natal\lab_2_python\dataset_copy3\04347,dataset_copy3\04347,2
C:\Users\natal\lab_2_python\dataset_copy3\00871,dataset_copy3\00871,2
C:\Users\natal\lab_2_python\dataset_copy3\01716,dataset_copy3\01716,2
C:\Users\natal\lab_2_python\dataset_copy3\01231,dataset_copy3\01231,2
C:\Users\natal\lab_2_python\dataset_copy3\01016,dataset_copy3\01016,2
C:\Users\natal\lab_2_python\dataset_copy3\05580,dataset_copy3\05580,2
C:\Users\natal\lab_2_python\dataset_copy3\01054,dataset_copy3\01054,2
C:\Users\natal\lab_2_python\dataset_copy3\07657,dataset_copy3\07657,2
C:\Users\natal\lab_2_python\dataset_copy3\05641,dataset_copy3\05641,2
C:\Users\natal\lab_2_python\dataset_copy3\07951,dataset_copy3\07951,2
C:\Users\natal\lab_2_python\dataset_copy3\03064,dataset_copy3\03064,2
C:\Users\natal\lab_2_python\dataset_copy3\08455,dataset_copy3\08455,2
C:\Users\natal\lab_2_python\dataset_copy3\07663,dataset_copy3\07663,2
C:\Users\natal\lab_2_python\dataset_copy3\05455,dataset_copy3\05455,2
C:\Users\natal\lab_2_python\dataset_copy3\03860,dataset_copy3\03860,2
C:\Users\natal\lab_2_python\dataset_copy3\08574,dataset_copy3\08574,2
C:\Users\natal\lab_2_python\dataset_copy3\04257,dataset_copy3\04257,2
C:\Users\natal\lab_2_python\dataset_copy3\08348,dataset_copy3\08348,2
C:\Users\natal\lab_2_python\dataset_copy3\02802,dataset_copy3\02802,2
C:\Users\natal\lab_2_python\dataset_copy3\07946,dataset_copy3\07946,2
C:\Users\natal\lab_2_python\dataset_copy3\06942,dataset_copy3\06942,2
C:\Users\natal\lab_2_python\dataset_copy3\02336,dataset_copy3\02336,2
C:\Users\natal\lab_2_python\dataset_copy3\01061,dataset_copy3\01061,2
C:\Users\natal\lab_2_python\dataset_copy3\06144,dataset_copy3\06144,2
C:\Users\natal\lab_2_python\dataset_copy3\01008,dataset_copy3\01008,2
C:\Users\natal\lab_2_python\dataset_copy3\01390,dataset_copy3\01390,2
C:\Users\natal\lab_2_python\dataset_copy3\06450,dataset_copy3\06450,2
C:\Users\natal\lab_2_python\dataset_copy3\05179,dataset_copy3\05179,2
C:\Users\natal\lab_2_python\dataset_copy3\08260,dataset_copy3\08260,2
C:\Users\natal\lab_2_python\dataset_copy3\09655,dataset_copy3\09655,2
C:\Users\natal\lab_2_python\dataset_copy3\00289,dataset_copy3\00289,2
C:\Users\natal\lab_2_python\dataset_copy3\07587,dataset_copy3\07587,2
C:\Users\natal\lab_2_python\dataset_copy3\00159,dataset_copy3\00159,2
C:\Users\natal\lab_2_python\dataset_copy3\05354,dataset_copy3\05354,2
C:\Users\natal\lab_2_python\dataset_copy3\04917,dataset_copy3\04917,2
C:\Users\natal\lab_2_python\dataset_copy3\00163,dataset_copy3\00163,2
C:\Users\natal\lab_2_python\dataset_copy3\01771,dataset_copy3\01771,2
C:\Users\natal\lab_2_python\dataset_copy3\02075,dataset_copy3\02075,2
C:\Users\natal\lab_2_python\dataset_copy3\08587,dataset_copy3\08587,2
C:\Users\natal\lab_2_python\dataset_copy3\02970,dataset_copy3\02970,2
C:\Users\natal\lab_2_python\dataset_copy3\03635,dataset_copy3\03635,2
C:\Users\natal\lab_2_python\dataset_copy3\04322,dataset_copy3\04322,2
C:\Users\natal\lab_2_python\dataset_copy3\02489,dataset_copy3\02489,2
C:\Users\natal\lab_2_python\dataset_copy3\00202,dataset_copy3\00202,2
C:\Users\natal\lab_2_python\dataset_copy3\07473,dataset_copy3\07473,2
C:\Users\natal\lab_2_python\dataset_copy3\05312,dataset_copy3\05312,2
C:\Users\natal\lab_2_python\dataset_copy3\06594,dataset_copy3\06594,2
C:\Users\natal\lab_2_python\dataset_copy3\00880,dataset_copy3\00880,2
C:\Users\natal\lab_2_python\dataset_copy3\02005,dataset_copy3\02005,2
C:\Users\natal\lab_2_python\dataset_copy3\00314,dataset_copy3\00314,2
C:\Users\natal\lab_2_python\dataset_copy3\00377,dataset_copy3\00377,2
C:\Users\natal\lab_2_python\dataset_copy3\01071,dataset_copy3\01071,2
C:\Users\natal\lab_2_python\dataset_copy3\00292,dataset_copy3\00292,2
C:\Users\natal\lab_2_python\dataset_copy3\06194,dataset_copy3\06194,2
C:\Users\natal\lab_2_python\dataset_copy3\05340,dataset_copy3\05340,2
C:\Users\natal\lab_2_python\dataset_copy3\06625,dataset_copy3\06625,2
C:\Users\natal\lab_2_python\dataset_copy3\02811,dataset_copy3\02811,2
C:\Users\natal\lab_2_python\dataset_copy3\05228,dataset_copy3\05228,2
C:\Users\natal\lab_2_python\dataset_copy3\08404,dataset_copy3\08404,2
C:\Users\natal\lab_2_python\dataset_copy3\00098,dataset_copy3\00098,2
C:\Users\natal\lab_2_python\dataset_copy3\06481,dataset_copy3\06481,2
C:\Users\natal\lab_2_python\dataset_copy3\01744,dataset_copy3\01744,2
C:\Users\natal\lab_2_python\dataset_copy3\02995,dataset_copy3\02995,2
C:\Users\natal\lab_2_python\dataset_copy3\02210,dataset_copy3\02210,2
C:\Users\natal\lab_2_python\dataset_copy3\04335,dataset_copy3\04335,2
C:\Users\natal\lab_2_python\dataset_copy3\04096,dataset_copy3\04096,2
C:\Users\natal\lab_2_python\dataset_copy3\03716,dataset_copy3\03716,2
C:\Users\natal\lab_2_python\dataset_copy3\09173,dataset_copy3\09173,2
C:\Users\natal\lab_2_python\dataset_copy3\02459,dataset_copy3\02459,2
C:\Users\natal\lab_2_python\dataset_copy3\02151,dataset_copy3\02151,2
C:\Users\natal\lab_2_python\dataset_copy3\02313,dataset_copy3\02313,2
C:\Users\natal\lab_2_python\dataset_copy3\07842,dataset_copy3\07842,2
C:\Users\natal\lab_2_python\dataset_copy3\08758,dataset_copy3\08758,2
C:\Users\natal\lab_2_python\dataset_copy3\04583,dataset_copy3\04583,2
C:\Users\natal\lab_2_python\dataset_copy3\07639,dataset_copy3\07639,2
C:\Users\natal\lab_2_python\dataset_copy3\09587,dataset_copy3\09587,2
C:\Users\natal\lab_2_python\dataset_copy3\05060,dataset_copy3\05060,2
C:\Users\natal\lab_2_python\dataset_copy3\07081,dataset_copy3\07081,2
C:\Users\natal\lab_2_python\dataset_copy3\01367,dataset_copy3\01367,2
C:\Users\natal\lab_2_python\dataset_copy3\06157,dataset_copy3\06157,2
C:\Users\natal\lab_2_python\dataset_copy3\01953,dataset_copy3\01953,2
C:\Users\natal\lab_2_python\dataset_copy3\06098,dataset_copy3\06098,2
C:\Users\natal\lab_2_python\dataset_copy3\08561,dataset_copy3\08561,2
C:\Users\natal\lab_2_python\dataset_copy3\00216,dataset_copy3\00216,2
C:\Users\natal\lab_2_python\dataset_copy3\05476,dataset_copy3\05476,2
C:\Users\natal\lab_2_python\dataset_copy3\02800,dataset_copy3\02800,2
C:\Users\natal\lab_2_python\dataset_copy3\03962,dataset_copy3\03962,2
C:\Users\natal\lab_2_python\dataset_copy3\07925,dataset_copy3\07925,2
C:\Users\natal\lab_2_python\dataset_copy3\03056,dataset_copy3\03056,2
C:\Users\natal\lab_2_python\dataset_copy3\06305,dataset_copy3\06305,2
C:\Users\natal\lab_2_python\dataset_copy3\01260,dataset_copy3\01260,2
C:\Users\natal\lab_2_python\dataset_copy3\02988,dataset_copy3\02988,2
C:\Users\natal\lab_2_python\dataset_copy3\09703,dataset_copy3\09703,2
C:\Users\natal\lab_2_python\dataset_copy3\02097,dataset_copy3\02097,2
C:\Users\natal\lab_2_python\dataset_copy3\03196,dataset_copy3\03196,2
C:\Users\natal\lab_2_python\dataset_copy3\06685,dataset_copy3\06685,2
C:\Users\natal\lab_2_python\dataset_copy3\00114,dataset_copy3\00114,2
C:\Users\natal\lab_2_python\dataset_copy3\03602,dataset_copy3\03602,2
C:\Users\natal\lab_2_python\dataset_copy3\01788,dataset_copy3\01788,2
C:\Users\natal\lab_2_python\dataset_copy3\03760,dataset_copy3\03760,2
C:\Users\natal\lab_2_python\dataset_copy3\00587,dataset_copy3\00587,2
C:\Users\natal\lab_2_python\dataset_copy3\07772,dataset_copy3\07772,2
C:\Users\natal\lab_2_python\dataset_copy3\03080,dataset_copy3\03080,2
C:\Users\natal\lab_2_python\dataset_copy3\05869,dataset_copy3\05869,2
C:\Users\natal\lab_2_python\dataset_copy3\09325,dataset_copy3\09325,2
C:\Users\natal\lab_2_python\dataset_copy3\06308,dataset_copy3\06308,2
C:\Users\natal\lab_2_python\dataset_copy3\02621,dataset_copy3\02621,2
C:\Users\natal\lab_2_python\dataset_copy3\08257,dataset_copy3\08257,2
C:\Users\natal\lab_2_python\dataset_copy3\03952,dataset_copy3\03952,2
C:\Users\natal\lab_2_python\dataset_copy3\05139,dataset_copy3\05139,2
C:\Users\natal\lab_2_python\dataset_copy3\04700,dataset_copy3\04700,2
C:\Users\natal\lab_2_python\dataset_copy3\09172,dataset_copy3\09172,2
C:\Users\natal\lab_2_python\dataset_copy3\04775,dataset_copy3\04775,2
C:\Users\natal\lab_2_python\dataset_copy3\05081,dataset_copy3\05081,2
C:\Users\natal\lab_2_python\dataset_copy3\02579,dataset_copy3\02579,2
C:\Users\natal\lab_2_python\dataset_copy3\07367,dataset_copy3\07367,2
C:\Users\natal\lab_2_python\dataset_copy3\02950,dataset_copy3\02950,2
C:\Users\natal\lab_2_python\dataset_copy3\00358,dataset_copy3\00358,2
C:\Users\natal\lab_2_python\dataset_copy3\08818,dataset_copy3\08818,2
C:\Users\natal\lab_2_python\dataset_copy3\03500,dataset_copy3\03500,2
C:\Users\natal\lab_2_python\dataset_copy3\01275,dataset_copy3\01275,2
C:\Users\natal\lab_2_python\dataset_copy3\02431,dataset_copy3\02431,2
C:\Users\natal\lab_2_python\dataset_copy3\04901,dataset_copy3\04901,2
C:\Users\natal\lab_2_python\dataset_copy3\04571,dataset_copy3\04571,2
C:\Users\natal\lab_2_python\dataset_copy3\01499,dataset_copy3\01499,2
C:\Users\natal\lab_2_python\dataset_copy3\03772,dataset_copy3\03772,2
C:\Users\natal\lab_2_python\dataset_copy3\08984,dataset_copy3\08984,2
C:\Users\natal\lab_2_python\dataset_copy3\03539,dataset_copy3\03539,2
C:\Users\natal\lab_2_python\dataset_copy3\03011,dataset_copy3\03011,2
C:\Users\natal\lab_2_python\dataset_copy3\09295,dataset_copy3\09295,2
C:\Users\natal\lab_2_python\dataset_copy3\08778,dataset_copy3\08778,2
C:\Users\natal\lab_2_python\dataset_copy3\05688,dataset_copy3\05688,2
C:\Users\natal\lab_2_python\dataset_copy3\07493,dataset_copy3\07493,2
C:\Users\natal\lab_2_python\dataset_copy3\08756,dataset_copy3\08756,2
C:\Users\natal\lab_2_python\dataset_copy3\03898,dataset_copy3\03898,2
C:\Users\natal\lab_2_python\dataset_copy3\01580,dataset_copy3\01580,2
C:\Users\natal\lab_2_python\dataset_copy3\03212,dataset_copy3\03212,2
C:\Users\natal\lab_2_python\dataset_copy3\01475,dataset_copy3\01475,2
C:\Users\natal\lab_2_python\dataset_copy3\08927,dataset_copy3\08927,2
C:\Users\natal\lab_2_python\dataset_copy3\08551,dataset_copy3\08551,2
C:\Users\natal\lab_2_python\dataset_copy3\09436,dataset_copy3\09436,2
C:\Users\natal\lab_2_python\dataset_copy3\06199,dataset_copy3\06199,2
C:\Users\natal\lab_2_python\dataset_copy3\09619,dataset_copy3\09619,2
C:\Users\natal\lab_2_python\dataset_copy3\09047,dataset_copy3\09047,2
C:\Users\natal\lab_2_python\dataset_copy3\01433,dataset_copy3\01433,2
C:\Users\natal\lab_2_python\dataset_copy3\07491,dataset_copy3\07491,2
C:\Users\natal\lab_2_python\dataset_copy3\04759,dataset_copy3\04759,2
C:\Users\natal\lab_2_python\dataset_copy3\07391,dataset_copy3\07391,2
C:\Users\natal\lab_2_python\dataset_copy3\05028,dataset_copy3\05028,2
C:\Users\natal\lab_2_python\dataset_copy3\05459,dataset_copy3\05459,2
C:\Users\natal\lab_2_python\dataset_copy3\00422,dataset_copy3\00422,2
C:\Users\natal\lab_2_python\dataset_copy3\07382,dataset_copy3\07382,2
C:\Users\natal\lab_2_python\dataset_copy3\09208,dataset_copy3\09208,2
C:\Users\natal\lab_2_python\dataset_copy3\03947,dataset_copy3\03947,2
C:\Users\natal\lab_2_python\dataset_copy3\00340,dataset_copy3\00340,2
C:\Users\natal\lab_2_python\dataset_copy3\01476,dataset_copy3\01476,2
C:\Users\natal\lab_2_python\dataset_copy3\01664,dataset_copy3\01664,2
C:\Users\natal\lab_2_python\dataset_copy3\02581,dataset_copy3\02581,2
C:\Users\natal\lab_2_python\dataset_copy3\06446,dataset_copy3\06446,2
C:\Users\natal\lab_2_python\dataset_copy3\05850,dataset_copy3\05850,2
C:\Users\natal\lab_2_python\dataset_copy3\09951,dataset_copy3\09951,2
C:\Users\natal\lab_2_python\dataset_copy3\09988,dataset_copy3\09988,2
C:\Users\natal\lab_2_python\dataset_copy3\01557,dataset_copy3\01557,2
C:\Users\natal\lab_2_python\dataset_copy3\09729,dataset_copy3\09729,2
C:\Users\natal\lab_2_python\dataset_copy3\01125,dataset_copy3\01125,2
C:\Users\natal\lab_2_python\dataset_copy3\04201,dataset_copy3\04201,2
C:\Users\natal\lab_2_python\dataset_copy3\08465,dataset_copy3\08465,2
C:\Users\natal\lab_2_python\dataset_copy3\00583,dataset_copy3\00583,2
C:\Users\natal\lab_2_python\dataset_copy3\03620,dataset_copy3\03620,2
C:\Users\natal\lab_2_python\dataset_copy3\07233,dataset_copy3\07233,2
C:\Users\natal\lab_2_python\dataset_copy3\08482,dataset_copy3\08482,2
C:\Users\natal\lab_2_python\dataset_copy3\05115,dataset_copy3\05115,2
C:\Users\natal\lab_2_python\dataset_copy3\01789,dataset_copy3\01789,2
C:\Users\natal\lab_2_python\dataset_copy3\02246,dataset_copy3\02246,2
C:\Users\natal\lab_2_python\dataset_copy3\05812,dataset_copy3\05812,2
C:\Users\natal\lab_2_python\dataset_copy3\05482,dataset_copy3\05482,2
C:\Users\natal\lab_2_python\dataset_copy3\06873,dataset_copy3\06873,2
C:\Users\natal\lab_2_python\dataset_copy3\05577,dataset_copy3\05577,2
C:\Users\natal\lab_2_python\dataset_copy3\04045,dataset_copy3\04045,2
C:\Users\natal\lab_2_python\dataset_copy3\09950,dataset_copy3\09950,2
C:\Users\natal\lab_2_python\dataset_copy3\05294,dataset_copy3\05294,2
C:\Users\natal\lab_2_python\dataset_copy3\03839,dataset_copy3\03839,2
C:\Users\natal\lab_2_python\dataset_copy3\05496,dataset_copy3\05496,2
C:\Users\natal\lab_2_python\dataset_copy3\03309,dataset_copy3\03309,2
C:\Users\natal\lab_2_python\dataset_copy3\08288,dataset_copy3\08288,2
C:\Users\natal\lab_2_python\dataset_copy3\09847,dataset_copy3\09847,2
C:\Users\natal\lab_2_python\dataset_copy3\07605,dataset_copy3\07605,2
C:\Users\natal\lab_2_python\dataset_copy3\00011,dataset_copy3\00011,2
C:\Users\natal\lab_2_python\dataset_copy3\08523,dataset_copy3\08523,2
C:\Users\natal\lab_2_python\dataset_copy3\04784,dataset_copy3\04784,2
C:\Users\natal\lab_2_python\dataset_copy3\07479,dataset_copy3\07479,2
C:\Users\natal\lab_2_python\dataset_copy3\01173,dataset_copy3\01173,2
C:\Users\natal\lab_2_python\dataset_copy3\05587,dataset_copy3\05587,2
C:\Users\natal\lab_2_python\dataset_copy3\04527,dataset_copy3\04527,2
C:\Users\natal\lab_2_python\dataset_copy3\01409,dataset_copy3\01409,2
C:\Users\natal\lab_2_python\dataset_copy3\02351,dataset_copy3\02351,2
C:\Users\natal\lab_2_python\dataset_copy3\06852,dataset_copy3\06852,2
C:\Users\natal\lab_2_python\dataset_copy3\00933,dataset_copy3\00933,2
C:\Users\natal\lab_2_python\dataset_copy3\02847,dataset_copy3\02847,2
C:\Users\natal\lab_2_python\dataset_copy3\04683,dataset_copy3\04683,2
C:\Users\natal\lab_2_python\dataset_copy3\09737,dataset_copy3\09737,2
C:\Users\natal\lab_2_python\dataset_copy3\06010,dataset_copy3\06010,2
C:\Users\natal\lab_2_python\dataset_copy3\01757,dataset_copy3\01757,2
C:\Users\natal\lab_2_python\dataset_copy3\05317,dataset_copy3\05317,2
C:\Users\natal\lab_2_python\dataset_copy3\05796,dataset_copy3\05796,2
C:\Users\natal\lab_2_python\dataset_copy3\09039,dataset_copy3\09039,2
C:\Users\natal\lab_2_python\dataset_copy3\01399,dataset_copy3\01399,2
C:\Users\natal\lab_2_python\dataset_copy3\08028,dataset_copy3\08028,2
C:\Users\natal\lab_2_python\dataset_copy3\09601,dataset_copy3\09601,2
C:\Users\natal\lab_2_python\dataset_copy3\08278,dataset_copy3\08278,2
C:\Users\natal\lab_2_python\dataset_copy3\06721,dataset_copy3\06721,2
C:\Users\natal\lab_2_python\dataset_copy3\05101,dataset_copy3\05101,2
C:\Users\natal\lab_2_python\dataset_copy3\08824,dataset_copy3\08824,2
C:\Users\natal\lab_2_python\dataset_copy3\09711,dataset_copy3\09711,2
C:\Users\natal\lab_2_python\dataset_copy3\09072,dataset_copy3\09072,2
C:\Users\natal\lab_2_python\dataset_copy3\02161,dataset_copy3\02161,2
C:\Users\natal\lab_2_python\dataset_copy3\07197,dataset_copy3\07197,2
C:\Users\natal\lab_2_python\dataset_copy3\02825,dataset_copy3\02825,2
C:\Users\natal\lab_2_python\dataset_copy3\00791,dataset_copy3\00791,2
C:\Users\natal\lab_2_python\dataset_copy3\06484,dataset_copy3\06484,2
C:\Users\natal\lab_2_python\dataset_copy3\08530,dataset_copy3\08530,2
C:\Users\natal\lab_2_python\dataset_copy3\03757,dataset_copy3\03757,2
C:\Users\natal\lab_2_python\dataset_copy3\00223,dataset_copy3\00223,2
C:\Users\natal\lab_2_python\dataset_copy3\06718,dataset_copy3\06718,2
C:\Users\natal\lab_2_python\dataset_copy3\01703,dataset_copy3\01703,2
C:\Users\natal\lab_2_python\dataset_copy3\02024,dataset_copy3\02024,2
C:\Users\natal\lab_2_python\dataset_copy3\02671,dataset_copy3\02671,2
C:\Users\natal\lab_2_python\dataset_copy3\08154,dataset_copy3\08154,2
C:\Users\natal\lab_2_python\dataset_copy3\09239,dataset_copy3\09239,2
C:\Users\natal\lab_2_python\dataset_copy3\03392,dataset_copy3\03392,2
C:\Users\natal\lab_2_python\dataset_copy3\06557,dataset_copy3\06557,2
C:\Users\natal\lab_2_python\dataset_copy3\00943,dataset_copy3\00943,2
C:\Users\natal\lab_2_python\dataset_copy3\00172,dataset_copy3\00172,2
C:\Users\natal\lab_2_python\dataset_copy3\09218,dataset_copy3\09218,2
C:\Users\natal\lab_2_python\dataset_copy3\05904,dataset_copy3\05904,2
C:\Users\natal\lab_2_python\dataset_copy3\07824,dataset_copy3\07824,2
C:\Users\natal\lab_2_python\dataset_copy3\00445,dataset_copy3\00445,2
C:\Users\natal\lab_2_python\dataset_copy3\00347,dataset_copy3\00347,2
C:\Users\natal\lab_2_python\dataset_copy3\05124,dataset_copy3\05124,2
C:\Users\natal\lab_2_python\dataset_copy3\02577,dataset_copy3\02577,2
C:\Users\natal\lab_2_python\dataset_copy3\00376,dataset_copy3\00376,2
C:\Users\natal\lab_2_python\dataset_copy3\06767,dataset_copy3\06767,2
C:\Users\natal\lab_2_python\dataset_copy3\07049,dataset_copy3\07049,2
C:\Users\natal\lab_2_python\dataset_copy3\00275,dataset_copy3\00275,2
C:\Users\natal\lab_2_python\dataset_copy3\03810,dataset_copy3\03810,2
C:\Users\natal\lab_2_python\dataset_copy3\04902,dataset_copy3\04902,2
C:\Users\natal\lab_2_python\dataset_copy3\05685,dataset_copy3\05685,2
C:\Users\natal\lab_2_python\dataset_copy3\09458,dataset_copy3\09458,2
C:\Users\natal\lab_2_python\dataset_copy3\06546,dataset_copy3\06546,2
C:\Users\natal\lab_2_python\dataset_copy3\05634,dataset_copy3\05634,2
C:\Users\natal\lab_2_python\dataset_copy3\06704,dataset_copy3\06704,2
C:\Users\natal\lab_2_python\dataset_copy3\09383,dataset_copy3\09383,2
C:\Users\natal\lab_2_python\dataset_copy3\09477,dataset_copy3\09477,2
C:\Users\natal\lab_2_python\dataset_copy3\02065,dataset_copy3\02065,2
C:\Users\natal\lab_2_python\dataset_copy3\07360,dataset_copy3\07360,2
C:\Users\natal\lab_2_python\dataset_copy3\01262,dataset_copy3\01262,2
C:\Users\natal\lab_2_python\dataset_copy3\05843,dataset_copy3\05843,2
C:\Users\natal\lab_2_python\dataset_copy3\01979,dataset_copy3\01979,2
C:\Users\natal\lab_2_python\dataset_copy3\03443,dataset_copy3\03443,2
C:\Users\natal\lab_2_python\dataset_copy3\01639,dataset_copy3\01639,2
C:\Users\natal\lab_2_python\dataset_copy3\01474,dataset_copy3\01474,2
C:\Users\natal\lab_2_python\dataset_copy3\01636,dataset_copy3\01636,2
C:\Users\natal\lab_2_python\dataset_copy3\05501,dataset_copy3\05501,2
C:\Users\natal\lab_2_python\dataset_copy3\08321,dataset_copy3\08321,2
C:\Users\natal\lab_2_python\dataset_copy3\04053,dataset_copy3\04053,2
C:\Users\natal\lab_2_python\dataset_copy3\05643,dataset_copy3\05643,2
C:\Users\natal\lab_2_python\dataset_copy3\02622,dataset_copy3\02622,2
C:\Users\natal\lab_2_python\dataset_copy3\00122,dataset_copy3\00122,2
C:\Users\natal\lab_2_python\dataset_copy3\08819,dataset_copy3\08819,2
C:\Users\natal\lab_2_python\dataset_copy3\08254,dataset_copy3\08254,2
C:\Users\natal\lab_2_python\dataset_copy3\02012,dataset_copy3\02012,2
C:\Users\natal\lab_2_python\dataset_copy3\05699,dataset_copy3\05699,2
C:\Users\natal\lab_2_python\dataset_copy3\05764,dataset_copy3\05764,2
C:\Users\natal\lab_2_python\dataset_copy3\09399,dataset_copy3\09399,2
C:\Users\natal\lab_2_python\dataset_copy3\04302,dataset_copy3\04302,2
C:\Users\natal\lab_2_python\dataset_copy3\10000,dataset_copy3\10000,2
C:\Users\natal\lab_2_python\dataset_copy3\06117,dataset_copy3\06117,2
C:\Users\natal\lab_2_python\dataset_copy3\09452,dataset_copy3\09452,2
C:\Users\natal\lab_2_python\dataset_copy3\02104,dataset_copy3\02104,2
C:\Users\natal\lab_2_python\dataset_copy3\03888,dataset_copy3\03888,2
C:\Users\natal\lab_2_python\dataset_copy3\06898,dataset_copy3\06898,2
C:\Users\natal\lab_2_python\dataset_copy3\06989,dataset_copy3\06989,2
C:\Users\natal\lab_2_python\dataset_copy3\04244,dataset_copy3\04244,2
C:\Users\natal\lab_2_python\dataset_copy3\07584,dataset_copy3\07584,2
C:\Users\natal\lab_2_python\dataset_copy3\05403,dataset_copy3\05403,2
C:\Users\natal\lab_2_python\dataset_copy3\01681,dataset_copy3\01681,2
C:\Users\natal\lab_2_python\dataset_copy3\00978,dataset_copy3\00978,2
C:\Users\natal\lab_2_python\dataset_copy3\09170,dataset_copy3\09170,2
C:\Users\natal\lab_2_python\dataset_copy3\05990,dataset_copy3\05990,2
C:\Users\natal\lab_2_python\dataset_copy3\08624,dataset_copy3\08624,2
C:\Users\natal\lab_2_python\dataset_copy3\08710,dataset_copy3\08710,2
C:\Users\natal\lab_2_python\dataset_copy3\05042,dataset_copy3\05042,2
C:\Users\natal\lab_2_python\dataset_copy3\08735,dataset_copy3\08735,2
C:\Users\natal\lab_2_python\dataset_copy3\09443,dataset_copy3\09443,2
C:\Users\natal\lab_2_python\dataset_copy3\04011,dataset_copy3\04011,2
C:\Users\natal\lab_2_python\dataset_copy3\07523,dataset_copy3\07523,2
C:\Users\natal\lab_2_python\dataset_copy3\06952,dataset_copy3\06952,2
C:\Users\natal\lab_2_python\dataset_copy3\03961,dataset_copy3\03961,2
C:\Users\natal\lab_2_python\dataset_copy3\04189,dataset_copy3\04189,2
C:\Users\natal\lab_2_python\dataset_copy3\08994,dataset_copy3\08994,2
C:\Users\natal\lab_2_python\dataset_copy3\05308,dataset_copy3\05308,2
C:\Users\natal\lab_2_python\dataset_copy3\07034,dataset_copy3\07034,2
C:\Users\natal\lab_2_python\dataset_copy3\05461,dataset_copy3\05461,2
C:\Users\natal\lab_2_python\dataset_copy3\03556,dataset_copy3\03556,2
C:\Users\natal\lab_2_python\dataset_copy3\04996,dataset_copy3\04996,2
C:\Users\natal\lab_2_python\dataset_copy3\09936,dataset_copy3\09936,2
C:\Users\natal\lab_2_python\dataset_copy3\03077,dataset_copy3\03077,2
C:\Users\natal\lab_2_python\dataset_copy3\05122,dataset_copy3\05122,2
C:\Users\natal\lab_2_python\dataset_copy3\07274,dataset_copy3\07274,2
C:\Users\natal\lab_2_python\dataset_copy3\05933,dataset_copy3\05933,2
C:\Users\natal\lab_2_python\dataset_copy3\07751,dataset_copy3\07751,2
C:\Users\natal\lab_2_python\dataset_copy3\06066,dataset_copy3\06066,2
C:\Users\natal\lab_2_python\dataset_copy3\01828,dataset_copy3\01828,2
C:\Users\natal\lab_2_python\dataset_copy3\00590,dataset_copy3\00590,2
C:\Users\natal\lab_2_python\dataset_copy3\00519,dataset_copy3\00519,2
C:\Users\natal\lab_2_python\dataset_copy3\01148,dataset_copy3\01148,2
C:\Users\natal\lab_2_python\dataset_copy3\07802,dataset_copy3\07802,2
C:\Users\natal\lab_2_python\dataset_copy3\00937,dataset_copy3\00937,2
C:\Users\natal\lab_2_python\dataset_copy3\05628,dataset_copy3\05628,2
C:\Users\natal\lab_2_python\dataset_copy3\07688,dataset_copy3\07688,2
C:\Users\natal\lab_2_python\dataset_copy3\08099,dataset_copy3\08099,2
C:\Users\natal\lab_2_python\dataset_copy3\01949,dataset_copy3\01949,2
C:\Users\natal\lab_2_python\dataset_copy3\09231,dataset_copy3\09231,2
C:\Users\natal\lab_2_python\dataset_copy3\06131,dataset_copy3\06131,2
C:\Users\natal\lab_2_python\dataset_copy3\06613,dataset_copy3\06613,2
C:\Users\natal\lab_2_python\dataset_copy3\01610,dataset_copy3\01610,2
C:\Users\natal\lab_2_python\dataset_copy3\09531,dataset_copy3\09531,2
C:\Users\natal\lab_2_python\dataset_copy3\04286,dataset_copy3\04286,2
